Customer ID,Loan Sanction Amount (USD)
C-17666,87669.44
C-8625,14705.52
C-45906,-108.23765
C-14530,83816.32
C-15904,67528.06
C-24650,66498.96
C-33618,123788.2
C-14982,43912.83
C-18535,12350.256
C-47517,1652.6842
C-41714,245.10306
C-44540,584.0068
C-38287,1831.3441
C-43591,523.8933
C-3750,68641.55
C-10123,73791.57
C-29823,64054.39
C-706,102095.01
C-43771,-3355.117
C-30935,28297.023
C-9409,21901.918
C-32052,324.33548
C-21291,64626.79
C-12533,153.66356
C-45066,423.80966
C-18952,17360.0
C-33598,-435.5581
C-41516,858.06946
C-20630,85836.97
C-40828,50225.793
C-23090,110090.42
C-36146,35697.39
C-30167,84118.35
C-10,23027.873
C-42182,-436.03772
C-7259,-317.45514
C-32266,36148.51
C-41613,1745.4246
C-28771,615.0231
C-10650,114349.97
C-33635,25573.861
C-8473,111183.4
C-26093,25704.246
C-10401,23462.025
C-9256,-1047.882
C-22384,24156.467
C-45099,-678.0096
C-22137,23407.812
C-31747,765.3666
C-10264,-838.6245
C-22593,87665.79
C-6457,22186.832
C-49382,388.904
C-48322,-304.15363
C-30083,62751.43
C-33736,28241.535
C-14514,61643.57
C-47895,208.71234
C-46058,97.930145
C-10409,190200.53
C-36999,40329.22
C-46147,-1706.3975
C-7830,87552.91
C-15890,-53.57876
C-13225,73954.96
C-30072,163259.84
C-26769,82981.25
C-9297,66764.086
C-48807,852.69824
C-17644,47392.71
C-407,-3150.3638
C-13485,60279.55
C-3921,124983.65
C-20504,97610.99
C-10949,52623.098
C-26961,93838.43
C-12129,30525.885
C-1587,45000.312
C-12661,-79.53173
C-45602,-666.94934
C-43345,662.5367
C-23204,35329.848
C-35662,13687.697
C-16935,9904.233
C-18143,116720.31
C-8752,140546.88
C-27650,56836.324
C-30398,102414.1
C-16528,64263.82
C-49874,1549.0162
C-7213,25562.111
C-30377,70234.26
C-26682,15331.336
C-26509,111639.88
C-48384,-866.37244
C-31429,59281.992
C-21613,-1730.984
C-27515,33241.543
C-48274,202130.7
C-5091,71804.445
C-3707,104043.57
C-419,47439.977
C-16844,26385.06
C-12748,-293.58084
C-39683,91244.66
C-17356,25423.252
C-14964,6845.9077
C-15908,140702.39
C-49439,-302.50464
C-651,87236.484
C-20151,60184.605
C-41459,-350.32413
C-21301,85210.52
C-34002,160792.62
C-49015,1804.3689
C-17419,96821.805
C-20315,55833.254
C-45808,165592.42
C-27311,12306.397
C-47577,203.59547
C-7419,140844.25
C-38286,8701.462
C-8149,24973.273
C-11809,40352.168
C-2676,178009.78
C-4571,34340.86
C-35983,58748.598
C-29940,-367.5158
C-30745,26215.89
C-14591,27803.73
C-32990,142473.81
C-38072,42034.64
C-22370,52375.707
C-24894,49803.133
C-10668,68061.95
C-42782,-676.40314
C-7270,51344.85
C-32522,82243.78
C-33627,185975.4
C-39977,27366.125
C-27020,33480.617
C-2051,32430.287
C-33571,24671.91
C-33036,63170.285
C-37096,-492.96277
C-20998,-396.608
C-33479,-370.20786
C-11202,111745.4
C-29404,43985.367
C-10719,43211.812
C-23570,21179.807
C-15740,55334.1
C-23697,89242.46
C-655,219524.33
C-9762,39554.066
C-18169,77208.375
C-22297,36082.98
C-5567,21619.54
C-11368,64597.336
C-1422,32861.66
C-9698,50371.426
C-35210,123725.484
C-12067,31736.723
C-38734,26820.188
C-4910,190917.95
C-33860,-175.30132
C-15362,89149.87
C-39999,46302.477
C-43523,-233.3871
C-39121,88899.97
C-47395,1547.624
C-41966,-1572.374
C-1974,252.56218
C-44911,-827.6895
C-32501,35108.062
C-11541,54027.695
C-6722,28725.494
C-14869,50396.84
C-37900,91810.19
C-1153,88425.54
C-40710,81055.125
C-14903,57386.844
C-41500,-291.37198
C-32037,70577.086
C-34596,63826.914
C-44958,-300.2447
C-18829,79496.27
C-27125,14394.759
C-15581,17560.18
C-20958,46966.613
C-21420,46454.56
C-27294,27145.955
C-37187,126020.19
C-42472,426.2559
C-37987,54443.547
C-35409,20110.895
C-37636,56626.723
C-25977,57272.812
C-349,75975.08
C-37684,46431.89
C-545,57634.46
C-46075,562.3955
C-22963,43290.973
C-45224,2677.3406
C-9691,11987.772
C-665,72300.61
C-44273,2198.2751
C-8558,69613.9
C-12401,68302.28
C-14660,77708.95
C-2343,26863.008
C-23633,54173.773
C-32418,12756.9
C-39914,77426.98
C-40581,375.2573
C-26713,54271.83
C-30567,102171.73
C-11871,119403.72
C-27591,88160.03
C-19017,142384.64
C-13134,28836.992
C-27647,56119.062
C-42929,-994.2164
C-49561,667.50256
C-21327,31399.56
C-26096,36299.53
C-7967,52622.332
C-10957,16537.934
C-44822,-46.88849
C-41350,6232.636
C-44455,-1151.9246
C-2219,49980.32
C-38659,-226.65288
C-46883,285.01636
C-271,114633.45
C-42359,-1082.3154
C-29117,55318.61
C-44553,453.79782
C-19647,70567.12
C-24423,12081.568
C-30470,24415.916
C-48469,-11948.129
C-23634,168112.94
C-12484,141231.95
C-26020,144220.73
C-12295,54787.07
C-23128,47451.01
C-21087,88858.49
C-31722,21910.28
C-36036,14.99396
C-38726,109318.49
C-22769,83417.75
C-39905,117223.27
C-27197,121257.445
C-32403,61248.004
C-14700,98564.46
C-21284,71594.836
C-12528,-482.76526
C-12508,50575.586
C-7149,123297.73
C-3119,27137.516
C-35807,12896.122
C-20568,8769.43
C-8901,21870.975
C-35925,71178.69
C-44322,1470.2991
C-24132,127.87453
C-25625,68793.5
C-16321,49438.15
C-18295,75001.88
C-39422,-121.89245
C-45473,-1082.6017
C-12598,33418.55
C-23482,18668.28
C-34508,28081.648
C-4928,52621.03
C-41577,41651.33
C-10220,25295.049
C-30789,81827.195
C-49027,73620.09
C-616,23676.799
C-26530,86600.766
C-38580,59005.35
C-30934,98687.62
C-13941,95005.305
C-2102,88003.32
C-26503,76299.44
C-19116,58801.375
C-44139,2607.9617
C-24023,91123.02
C-49900,-625.09106
C-5608,1578.6637
C-25790,73095.18
C-33294,60911.406
C-844,93147.3
C-12314,25514.875
C-21076,98404.77
C-38308,225.09274
C-45897,1675.9233
C-1174,5688.0723
C-4681,85555.28
C-41312,-125.401924
C-204,-1326.9965
C-16893,32028.838
C-3423,18466.03
C-29932,-998.1024
C-42203,-715.36597
C-19862,93855.05
C-17005,-74.20747
C-32840,71095.83
C-42305,1072.4436
C-47626,2468.035
C-5137,26274.172
C-41509,-815.2367
C-37090,27323.86
C-12812,134523.69
C-4228,45953.953
C-23045,-36.911182
C-7795,61969.65
C-30309,84348.83
C-30894,167963.84
C-39571,45676.582
C-36240,69344.016
C-44170,-460.34073
C-22271,78535.98
C-36190,42811.64
C-9667,98554.25
C-5604,71.769066
C-24624,164496.8
C-20424,54351.62
C-332,17248.596
C-22201,41704.117
C-28999,171744.02
C-33927,50472.023
C-45168,-110.69678
C-12640,18152.268
C-42180,230.95207
C-26233,45931.004
C-32360,31437.496
C-34524,77671.92
C-4035,45429.707
C-25494,144937.86
C-24585,141948.72
C-14223,24599.207
C-18195,123993.914
C-1158,82305.93
C-46292,1294.4701
C-16225,37614.36
C-26790,64007.996
C-32448,136923.19
C-31828,23856.16
C-36479,98752.305
C-7466,99130.26
C-9461,-119.41822
C-20937,51969.8
C-47661,38.347733
C-696,45584.453
C-28575,21143.9
C-15255,109897.305
C-23750,119285.336
C-33364,13375.838
C-14477,79349.78
C-32425,67841.25
C-24700,75733.836
C-9874,46359.797
C-4459,71360.28
C-35676,106133.7
C-29818,23148.486
C-13986,411.8375
C-36652,36993.05
C-1383,-2376.0754
C-6847,61190.508
C-21254,62935.984
C-48417,849.9271
C-17265,38695.652
C-37401,132770.77
C-18957,64613.14
C-11713,25594.309
C-12069,12649.286
C-10705,28503.705
C-980,144745.16
C-16041,33512.52
C-18454,60533.36
C-19746,42060.56
C-41270,80008.61
C-26892,22371.164
C-3367,87234.125
C-42072,729.77496
C-12593,54256.992
C-35875,137365.1
C-3655,110348.98
C-44064,336.90015
C-19745,45856.406
C-47778,-168.7122
C-32354,26715.348
C-14690,48006.97
C-2436,75616.336
C-9195,26035.744
C-10996,24068.998
C-46446,424.4038
C-47727,205.25742
C-44440,532.7524
C-38768,68241.24
C-44458,-629.0368
C-28022,73151.7
C-1833,65936.4
C-44048,64.37714
C-43581,531.3993
C-11836,122153.945
C-40238,118056.336
C-9540,53466.277
C-24295,114700.47
C-11870,15652.44
C-9176,-2116.0027
C-491,74533.61
C-46211,612.97815
C-19575,26334.084
C-20477,39385.457
C-7549,71.50647
C-13827,-1145.537
C-2521,-1110.2542
C-22928,20772.928
C-34367,55293.406
C-44143,1460.7832
C-32305,42906.18
C-22982,62012.195
C-8570,29351.254
C-47762,-8.465838
C-15745,48913.316
C-45348,-10949.146
C-24749,87467.21
C-2886,76507.03
C-44644,-6997.976
C-42030,-337.0827
C-2422,121694.19
C-44592,546.0456
C-7337,38386.293
C-16799,49972.29
C-1496,8618.782
C-4487,34517.4
C-21362,71325.98
C-11718,48944.33
C-38186,50245.96
C-26635,51257.05
C-20721,35691.273
C-10600,26091.31
C-13269,114387.61
C-40699,58445.4
C-10456,26463.822
C-2914,41422.375
C-26715,26950.121
C-40359,-855.29126
C-12470,16343.679
C-19880,166198.12
C-43675,761.08154
C-21623,-4256.1206
C-5701,86813.87
C-19785,50079.832
C-28535,-436.70178
C-7575,74563.04
C-8713,48717.637
C-5556,41514.21
C-8333,28777.08
C-39849,152181.62
C-45164,-215.78236
C-37717,11407.109
C-48544,-365.26755
C-44768,1118.7587
C-47782,64.074066
C-7443,15987.965
C-23911,89875.04
C-38369,116152.41
C-17243,18989.895
C-29150,31335.186
C-23906,24536.945
C-33285,248.19672
C-45544,1131.3518
C-17712,27028.824
C-43525,8800.886
C-5201,-4111.354
C-45293,414.30966
C-40814,18165.44
C-9763,54659.02
C-31173,107484.04
C-43912,64.8122
C-35267,12281.577
C-24883,56037.06
C-47583,10309.086
C-4364,40269.0
C-38468,66422.58
C-31953,98266.83
C-8119,180.72777
C-36820,-362.9567
C-27132,-2782.748
C-12158,49029.457
C-24229,85045.016
C-45092,23321.982
C-11256,32553.72
C-32078,75210.836
C-26805,25607.549
C-6587,94886.83
C-16375,-4174.9683
C-38872,11317.252
C-11666,117323.516
C-47971,103.144035
C-1758,31934.172
C-47270,-264.54984
C-44497,559.56305
C-45485,613.3613
C-11999,55378.04
C-40569,103606.04
C-19737,42581.03
C-5142,23217.672
C-32906,72783.49
C-16349,63473.434
C-24711,69387.55
C-30833,31778.348
C-43492,104.277016
C-5421,106013.07
C-34082,27528.957
C-2721,17847.428
C-34369,122210.56
C-32260,52044.625
C-31597,90411.76
C-4752,38713.31
C-32455,36791.367
C-40491,139809.38
C-14873,80957.01
C-21551,85618.78
C-8116,9531.19
C-16330,28064.51
C-4802,123545.89
C-45841,146301.72
C-13061,173365.67
C-16078,108424.73
C-5128,10149.396
C-46631,274.60608
C-27368,211139.25
C-21132,12600.979
C-5243,143086.5
C-25764,46041.8
C-49433,117.36649
C-30765,55821.94
C-5941,83201.125
C-44619,-1890.017
C-31269,108641.2
C-17795,26017.354
C-15688,90369.76
C-3289,110016.016
C-44648,386.4977
C-13060,37212.36
C-11363,20090.93
C-25003,96514.375
C-1404,576.02423
C-18505,72998.43
C-32860,75097.53
C-1226,22600.82
C-45141,901.7126
C-9143,224937.19
C-4323,79616.78
C-1521,77278.07
C-41180,44120.008
C-20947,54294.258
C-40770,64005.387
C-44128,-643.43195
C-1630,112284.43
C-18626,22910.557
C-47404,-1631.71
C-12049,-514.49884
C-14855,19360.713
C-16168,61579.664
C-29548,21359.756
C-28599,28429.682
C-11596,28904.225
C-12999,50942.855
C-30638,-6433.2456
C-39867,62945.676
C-31751,84367.85
C-12493,97916.6
C-12584,53993.23
C-24518,46548.324
C-15630,27300.549
C-27867,194782.69
C-10871,53409.543
C-25085,8578.699
C-18875,47119.05
C-30658,177138.45
C-49159,983.6593
C-30612,17608.734
C-20638,-2.4310617
C-42246,418.77054
C-24381,-779.04846
C-48996,413.3545
C-16822,149563.92
C-34881,95831.87
C-9465,26615.633
C-27607,24995.926
C-28342,70724.96
C-49082,707.2598
C-20508,47836.918
C-18024,170720.72
C-6366,127349.23
C-37311,20768.264
C-15345,71362.06
C-26306,45867.688
C-5597,85236.66
C-44609,516.5006
C-49706,1142.5721
C-45156,357.66483
C-41522,-629.70654
C-39836,32284.46
C-22916,42833.496
C-30038,45848.52
C-40372,19964.898
C-12627,94370.26
C-17313,33533.484
C-37382,15351.617
C-1339,45848.82
C-13271,84530.42
C-40538,91154.65
C-35220,81686.11
C-43686,200.53319
C-192,85829.33
C-12818,-178.07484
C-45205,1029.0739
C-7119,25364.25
C-231,-2782.4756
C-4578,102222.18
C-33810,51795.727
C-34686,57487.465
C-14796,54057.82
C-6032,30024.664
C-48521,503.75143
C-20155,-337.34204
C-33183,59008.453
C-21120,90506.42
C-18946,51523.184
C-26257,18106.018
C-15373,98608.875
C-47420,110372.4
C-44269,350.03598
C-20954,18174.912
C-35151,80941.914
C-44362,-7313.167
C-5186,52359.816
C-8524,132922.52
C-31471,94812.33
C-46447,166.55704
C-31885,136879.89
C-32012,22776.73
C-20566,96187.25
C-2866,87528.805
C-31098,72109.59
C-18638,79090.35
C-33504,20350.31
C-34261,11141.367
C-28562,141308.7
C-25802,3968.6948
C-18543,322.4993
C-9190,44321.92
C-6975,24983.412
C-4525,-301.4967
C-8202,182055.53
C-17884,22794.36
C-11245,120582.69
C-36274,28269.139
C-16046,65843.19
C-20706,118445.56
C-42720,66.72472
C-49694,-644.20844
C-42274,1066.6854
C-4679,406.95618
C-2685,1956.9573
C-6075,190107.44
C-36249,41401.414
C-21360,24394.66
C-7201,14885.748
C-37945,89137.695
C-11873,15963.717
C-18214,64659.516
C-9126,69016.5
C-39294,41675.055
C-43968,-723.75806
C-30647,26944.854
C-40754,196380.0
C-10100,57616.14
C-48747,1199.3878
C-15454,54285.62
C-22631,50512.035
C-1641,108412.76
C-1568,-2311.8381
C-22433,6289.2065
C-1662,64848.73
C-39656,45451.227
C-37204,135713.1
C-15617,69092.4
C-24856,51780.227
C-35738,712.0168
C-1620,54398.895
C-32791,29095.672
C-38273,18370.51
C-45008,1268.5144
C-43112,-4560.1094
C-34100,119596.05
C-36943,78739.28
C-46033,101368.875
C-25330,45383.906
C-20205,45059.65
C-321,23393.291
C-21310,41939.312
C-8746,41707.67
C-30668,67618.93
C-4868,-204.24123
C-32426,90856.125
C-22352,106919.92
C-335,-1929.4402
C-3079,769.9401
C-4865,146867.12
C-48396,4935.717
C-29927,74487.18
C-45515,-1262.0967
C-28098,63002.055
C-1212,125.62889
C-16462,193.84473
C-39807,49307.27
C-293,-1634.3997
C-33495,33389.582
C-31600,69620.71
C-18197,124962.234
C-5828,99903.49
C-48356,77.17955
C-22272,77136.586
C-14743,12386.436
C-2128,25554.951
C-44523,80.11464
C-36523,82639.7
C-9586,76110.35
C-5136,-504.0652
C-6830,28013.879
C-12713,64666.797
C-45482,114693.07
C-46048,1148.0359
C-45773,10219.651
C-12973,29490.514
C-3693,84366.945
C-20620,83596.68
C-19375,-575.38446
C-16596,27429.086
C-11867,183174.11
C-46864,-836.7171
C-28179,82676.2
C-31877,156.28653
C-24366,82927.45
C-46534,366.86404
C-2880,45487.203
C-19958,11474.392
C-19791,30577.95
C-44929,1411.7716
C-45282,-520.4758
C-7350,25643.518
C-46396,-229.3669
C-12456,107443.52
C-9311,68325.05
C-39689,28783.447
C-10222,42622.42
C-2783,29225.994
C-33971,217.23552
C-8720,513.47986
C-38029,158332.34
C-74,154765.44
C-43255,776.9373
C-38272,-583.76337
C-39462,25740.385
C-16673,76141.375
C-27320,29029.182
C-30291,147491.34
C-40017,98952.375
C-33492,59157.85
C-12243,-544.0235
C-33872,-3844.7612
C-13988,24280.04
C-21472,80710.52
C-17769,87135.23
C-10045,49185.945
C-9603,25826.012
C-31076,59813.285
C-19713,36021.543
C-36714,49759.824
C-44826,-1443.8533
C-32247,27301.832
C-29361,14071.735
C-585,-5636.2495
C-40935,31469.855
C-10851,39906.133
C-10710,130558.305
C-13375,17399.621
C-16472,98715.74
C-5500,175979.69
C-1900,499.17178
C-22712,23739.535
C-14778,21685.06
C-48257,174.66458
C-15447,200897.97
C-17302,82737.664
C-8406,46127.945
C-20982,65563.4
C-37045,21754.29
C-44491,-61.64754
C-45662,-507.97107
C-32565,518.27704
C-3261,46411.574
C-27359,64984.12
C-36833,82565.43
C-23712,63593.52
C-22131,34379.867
C-18495,40330.74
C-12647,67141.21
C-23757,78353.086
C-45802,-1635.2897
C-23505,29957.023
C-34605,62883.094
C-7130,95159.555
C-39405,35972.223
C-23589,27674.793
C-3925,44736.867
C-35906,14571.783
C-28987,31166.61
C-4416,82267.4
C-30536,355.26672
C-18072,-532.51605
C-19522,28452.95
C-22802,27086.611
C-42828,-147.8674
C-16996,14039.423
C-9201,45998.945
C-9752,27011.38
C-4797,117697.81
C-10466,34983.4
C-7065,58791.586
C-13259,21088.293
C-49123,-786.4592
C-16530,23599.57
C-2039,169522.4
C-46189,358.68124
C-23370,182412.14
C-44934,641.28595
C-43469,-529.0088
C-45999,635.4617
C-25760,21131.928
C-13918,49717.008
C-6876,61748.992
C-13146,114162.9
C-30677,86074.42
C-542,45988.652
C-19135,135631.56
C-30261,57992.152
C-39745,50709.055
C-17659,80071.77
C-3616,64923.047
C-1503,-22.439854
C-39093,49691.805
C-18661,71.36528
C-9446,55309.695
C-18380,53673.875
C-37452,49763.77
C-41342,-1148.6819
C-22671,78455.91
C-32850,95666.17
C-45243,-1468.0487
C-22034,83327.945
C-8295,214544.88
C-41284,-1572.0344
C-13889,21563.195
C-40587,124335.945
C-14680,109169.02
C-14601,-5580.113
C-12160,13876.691
C-12993,13701.346
C-28088,27107.14
C-31612,1454.6201
C-3126,49148.09
C-15751,15296.608
C-47508,-121.89643
C-24939,67541.22
C-6882,30651.0
C-21788,54036.176
C-43964,-1837.3718
C-30266,39330.535
C-6394,110369.44
C-43533,-6715.34
C-14791,17080.686
C-11403,55337.242
C-17464,116636.664
C-4557,53121.574
C-38303,48627.836
C-49452,170678.25
C-20364,30272.502
C-15849,58208.438
C-8725,34263.938
C-34804,112857.195
C-35979,9927.147
C-12499,86740.79
C-43198,2160.2686
C-28225,55240.54
C-29397,92801.06
C-4895,59682.34
C-2756,28519.562
C-33111,70329.09
C-22333,24541.389
C-46087,-347.5579
C-47578,247.59062
C-27114,33860.133
C-34894,27064.055
C-46586,1529.45
C-23494,188010.4
C-1371,58156.902
C-1777,43794.84
C-14598,64544.44
C-18344,178961.61
C-10418,110101.055
C-43572,-7862.6035
C-13850,47358.93
C-11983,124.533394
C-39356,46014.51
C-34201,17049.72
C-9830,21458.812
C-23286,125195.34
C-48239,14594.632
C-25950,70587.66
C-11209,56027.074
C-22152,5964.6465
C-6568,127058.27
C-43322,-52.106365
C-26001,95339.445
C-16686,19740.387
C-17438,23383.3
C-38514,57135.86
C-27084,5722.7363
C-12029,25798.283
C-34453,76485.8
C-790,81753.9
C-540,32006.66
C-25886,56032.03
C-748,442.81052
C-49052,-55.339077
C-20748,79866.945
C-22844,113115.375
C-17684,39076.63
C-32068,161537.17
C-47144,-2497.521
C-5269,101418.62
C-41929,-42.415806
C-20659,46832.41
C-38934,66512.13
C-4341,45650.273
C-32764,99072.24
C-13537,61778.496
C-33858,95075.57
C-26207,78420.45
C-40431,46857.934
C-1944,33761.25
C-42119,-528.4953
C-48626,-1322.7153
C-43466,-529.3267
C-43375,265.33682
C-37348,104301.81
C-27985,29488.17
C-41158,90300.94
C-39772,26148.947
C-5730,179867.03
C-22109,12339.339
C-16865,-1041.6367
C-30518,81566.625
C-36477,809.9804
C-2996,28602.137
C-47730,729.8571
C-3383,45860.24
C-4499,184190.84
C-39170,28798.516
C-32572,69388.445
C-27029,61909.207
C-23996,22211.805
C-9186,40076.715
C-31430,123932.63
C-42911,1502.6609
C-6652,60219.004
C-45068,-74.09377
C-6698,141950.81
C-41781,-4.0185785
C-17272,11295.627
C-20690,107718.195
C-6718,99948.57
C-9948,101207.336
C-34767,49635.637
C-7524,41211.48
C-38371,22667.812
C-49630,-585.9831
C-34721,82795.11
C-16406,33994.12
C-21203,128558.24
C-9130,2595.5662
C-20795,53112.832
C-26586,55191.72
C-26043,11096.457
C-32959,7328.95
C-46553,809.63385
C-16456,33617.086
C-422,54445.85
C-33286,168.63954
C-34153,153640.64
C-43953,146905.94
C-25147,44189.566
C-42535,1316.7979
C-39156,13174.799
C-43046,-318.09238
C-42036,73113.74
C-41166,99099.44
C-14368,60659.15
C-17694,22515.906
C-8236,-913.3585
C-10111,24192.031
C-47293,1033.9762
C-37770,25678.86
C-25680,30125.518
C-18853,-1125.8676
C-38507,660.11597
C-10375,57412.46
C-31550,101408.055
C-6402,118541.15
C-1205,32763.408
C-48238,807.956
C-47533,-816.4087
C-5628,42235.285
C-49950,262.26718
C-21892,112745.586
C-31802,12236.104
C-9981,85386.93
C-38162,21709.209
C-113,27846.967
C-32238,213.22693
C-29780,48968.496
C-3903,48747.293
C-24544,51051.95
C-14722,59537.316
C-45180,2280.0251
C-28411,21467.092
C-28765,14342.128
C-35765,57862.07
C-19338,-236.49611
C-21186,89006.57
C-8559,80237.055
C-19926,82486.08
C-21566,75652.2
C-42362,-92.68651
C-46746,-930.4511
C-21480,199603.92
C-17207,159286.02
C-3752,-137.38872
C-26750,51875.164
C-42333,-64.652
C-7896,-1601.9836
C-10811,47395.42
C-20053,26839.24
C-16910,194694.92
C-23003,-1138.1737
C-18549,27472.062
C-23408,80593.05
C-3759,44850.457
C-27064,54695.133
C-28446,118423.99
C-29377,7944.2563
C-852,38867.023
C-5004,16821.018
C-34845,23254.996
C-44670,250.6684
C-44781,331.5768
C-19127,62121.977
C-16352,693.3139
C-12578,31893.146
C-25964,72344.875
C-44637,-3637.7966
C-18099,49012.82
C-48855,1582.0792
C-29167,102352.65
C-37656,28722.229
C-26061,55958.258
C-48752,11662.676
C-12380,42741.438
C-29922,2058.8804
C-10156,24896.273
C-7535,88257.74
C-37505,15538.215
C-34293,-70.66329
C-6411,68183.9
C-38278,26643.863
C-25653,36889.223
C-41325,-5320.8276
C-8162,-1294.5614
C-4249,61.994415
C-20143,126167.42
C-49575,571.92236
C-7314,23480.162
C-47737,302.2439
C-20238,16302.093
C-4620,28954.066
C-6665,13619.026
C-14913,51638.895
C-47135,-877.09814
C-6317,35841.266
C-29229,101971.46
C-42867,1655.7692
C-13823,66087.3
C-45534,131.72707
C-2924,486.41745
C-36625,32427.346
C-4540,119563.664
C-11881,126941.734
C-49983,-481.17377
C-40799,110254.805
C-5975,55128.82
C-39813,43913.99
C-95,27537.979
C-42381,-930.06604
C-9708,149736.11
C-11580,17488.648
C-1967,803.21936
C-573,47921.11
C-13590,51887.195
C-28048,32516.422
C-18028,45652.426
C-15822,27704.752
C-46175,-158.90027
C-21268,41972.977
C-49104,844.4734
C-22816,96486.1
C-7465,54432.645
C-19027,1160.9541
C-49415,426.2633
C-48866,-197.88278
C-4563,-993.6745
C-7189,28483.799
C-26692,32508.84
C-923,42129.027
C-28734,12665.407
C-47976,663.77637
C-43479,543.17737
C-24745,76512.1
C-6023,47507.82
C-37362,69179.26
C-8719,51034.81
C-1463,58723.637
C-43229,-1278.1578
C-10369,24235.775
C-28618,8228.365
C-47986,-8617.634
C-29386,31670.355
C-20589,-232.76187
C-9430,14495.213
C-10171,53723.492
C-15623,73463.07
C-27510,194528.28
C-26369,168866.58
C-37334,23539.93
C-39521,-1230.7654
C-2107,31885.203
C-41468,266.89774
C-5666,71911.055
C-10202,115973.63
C-31626,102496.35
C-23502,10658.547
C-46776,234.77
C-5024,173989.12
C-17261,80709.695
C-21079,53366.5
C-46733,324.55704
C-41975,1050.241
C-23547,55599.465
C-35900,765.21075
C-39742,18277.902
C-28685,57624.656
C-16077,31913.121
C-42722,-201.37366
C-12388,-1226.605
C-44073,4673.3457
C-26532,29176.236
C-42159,347.99268
C-33610,36086.18
C-43475,151860.55
C-28365,29147.494
C-27699,241.33537
C-115,-56.8367
C-7918,33374.035
C-29741,28977.084
C-7043,90345.44
C-19578,55378.215
